Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
Bachelors,2018,Bangalore,3,24,M,false,2,true
Masters,2017,New delhi,2,26,M,true,4,true
Bachelors,2013,Bangalore,3,24,M,false,2,false
Bachelors,2013,Bangalore,3,28,M,false,2,false
Masters,2015,Pune,3,28,F,true,2,false
Bachelors,2015,Pune,2,27,F,true,5,true
Masters,2014,Pune,2,27,F,false,5,false
Bachelors,2017,New delhi,2,27,M,false,5,false
Bachelors,2012,Bangalore,3,26,M,false,4,false
Masters,2015,Pune,1,27,F,false,5,false
Bachelors,2013,Bangalore,1,28,M,false,3,true
Bachelors,2012,Pune,2,26,F,false,4,true
Bachelors,2013,Bangalore,3,27,M,false,5,false
Masters,2017,New delhi,2,25,M,false,3,false
Bachelors,2017,Bangalore,3,27,M,false,5,false
Bachelors,2012,Bangalore,3,24,M,false,2,false
Bachelors,2017,New delhi,3,26,M,false,4,false
Bachelors,2014,Bangalore,3,28,F,false,1,true
Bachelors,2015,Bangalore,3,25,M,false,3,false
Bachelors,2015,Pune,2,28,F,false,3,true
Bachelors,2017,Bangalore,3,24,F,false,2,false
Bachelors,2016,Bangalore,3,27,F,false,5,true
Bachelors,2012,Bangalore,3,25,M,false,3,false
Masters,2018,Pune,3,25,M,false,3,true
Bachelors,2015,Pune,3,26,M,false,4,false
Bachelors,2014,Pune,3,26,M,false,4,false
PHD,2017,New delhi,3,27,M,false,5,false
Bachelors,2012,Bangalore,3,26,M,false,4,false
Bachelors,2016,Bangalore,3,26,M,false,4,false
Bachelors,2017,New delhi,3,28,F,false,2,false
Bachelors,2014,Pune,3,25,F,false,3,false
Bachelors,2013,Bangalore,3,28,M,true,3,false
Bachelors,2017,Bangalore,3,25,M,false,3,false
Bachelors,2018,Bangalore,3,27,M,false,5,true
Bachelors,2017,Bangalore,3,26,M,false,4,false
Bachelors,2017,Pune,2,25,F,false,3,true
Bachelors,2017,Pune,2,26,F,false,4,true
Bachelors,2015,Pune,3,28,M,false,3,false
Masters,2017,Pune,2,26,M,false,4,true
Masters,2015,New delhi,3,28,F,true,2,false
Bachelors,2012,New delhi,2,25,M,false,3,true
Bachelors,2016,Bangalore,3,25,F,false,3,false
Masters,2017,New delhi,2,26,F,false,4,false
Bachelors,2014,Bangalore,3,25,M,false,3,false
Bachelors,2014,Bangalore,3,25,M,false,3,true
PHD,2018,Bangalore,3,26,M,false,4,true
Bachelors,2016,Pune,3,26,M,false,4,false
Bachelors,2014,Bangalore,3,27,M,false,5,false
Bachelors,2012,Bangalore,3,25,M,false,3,false
Masters,2012,Pune,2,26,F,false,4,false
Masters,2016,New delhi,3,27,M,false,5,true
PHD,2017,Bangalore,3,28,M,false,1,false
Bachelors,2014,Bangalore,3,27,M,false,5,false
Bachelors,2018,Pune,3,26,M,false,4,true
Bachelors,2018,Bangalore,1,27,M,false,5,false
Bachelors,2016,Pune,3,24,M,false,2,false
Bachelors,2012,Bangalore,3,25,M,false,3,false
Bachelors,2017,Bangalore,3,27,M,false,5,false
Bachelors,2016,Bangalore,3,28,M,false,2,false
Bachelors,2017,New delhi,2,27,M,false,5,false
Bachelors,2013,Bangalore,3,25,M,false,3,false
Bachelors,2013,Bangalore,3,28,M,false,1,false
Bachelors,2018,Bangalore,3,28,F,false,3,true
Bachelors,2016,Bangalore,3,27,M,true,5,false
Masters,2015,Pune,2,28,F,false,3,false
Masters,2015,New delhi,3,24,F,false,2,true
Bachelors,2017,New delhi,3,24,M,false,2,false
Bachelors,2015,Pune,2,24,F,false,2,true
Masters,2013,Pune,3,28,M,false,2,true
Bachelors,2017,Pune,3,27,F,false,5,true
Bachelors,2014,Pune,3,26,M,false,4,false
Bachelors,2016,Bangalore,3,26,M,false,4,false
Bachelors,2014,Pune,1,26,F,false,4,true
Bachelors,2015,Pune,3,28,M,false,3,false
Bachelors,2012,Bangalore,3,26,M,false,4,false
Bachelors,2017,New delhi,2,26,M,false,4,false
Masters,2017,New delhi,2,26,F,false,4,false
Bachelors,2016,Bangalore,3,26,M,false,4,true
Bachelors,2013,Bangalore,3,26,M,true,4,false
Bachelors,2014,Bangalore,3,28,M,false,3,true
Bachelors,2014,New delhi,3,28,F,false,3,false
Bachelors,2014,Pune,3,25,F,false,3,true
Bachelors,2016,Pune,3,28,M,false,3,false
Masters,2017,Bangalore,3,27,M,false,5,true
Bachelors,2015,Bangalore,3,25,M,false,3,false
Bachelors,2014,Pune,3,27,M,false,5,false
Bachelors,2012,Pune,3,28,M,false,3,false
Masters,2017,Pune,3,26,M,false,4,true
Bachelors,2013,Bangalore,3,25,M,true,3,false
Bachelors,2015,Pune,2,28,F,false,2,true
PHD,2013,Bangalore,1,26,M,false,4,false
Masters,2012,Pune,3,27,M,false,5,true
Bachelors,2016,Bangalore,1,28,M,false,2,false
Bachelors,2017,Bangalore,3,27,M,false,5,false
Bachelors,2017,Bangalore,3,25,M,false,3,false
Masters,2017,New delhi,2,24,F,true,2,true
Bachelors,2015,Bangalore,1,25,F,true,3,false
Bachelors,2018,Bangalore,3,27,M,false,5,true
Bachelors,2014,Bangalore,3,26,M,false,4,false
Bachelors,2018,Bangalore,3,26,M,false,4,true
Bachelors,2015,Pune,2,24,F,false,2,true
Bachelors,2018,Bangalore,3,27,M,false,5,true
Bachelors,2016,Bangalore,3,27,F,false,5,false
Masters,2016,New delhi,3,25,F,false,3,true
Masters,2018,New delhi,3,26,M,false,4,true
Bachelors,2018,Bangalore,3,24,F,false,2,true
Bachelors,2017,New delhi,2,28,M,false,3,false
Bachelors,2015,Bangalore,3,27,M,false,5,false
Bachelors,2017,Bangalore,3,26,M,false,4,false
Bachelors,2016,Bangalore,3,25,M,false,3,false
Bachelors,2013,Pune,3,25,M,false,3,false
Bachelors,2015,Pune,3,25,F,false,3,true
Bachelors,2014,Bangalore,3,28,F,false,3,false
Bachelors,2015,Pune,3,24,M,false,2,false
Bachelors,2016,Bangalore,3,26,F,false,4,false
Bachelors,2018,Bangalore,1,25,M,true,3,false
Masters,2017,Pune,2,28,F,false,1,false
Bachelors,2014,Pune,2,25,F,false,3,true
Bachelors,2017,Bangalore,3,25,M,false,3,false
Bachelors,2016,Bangalore,3,28,F,false,3,false
Bachelors,2014,Bangalore,3,28,F,false,2,false
Masters,2017,New delhi,2,28,M,false,2,false
Bachelors,2017,New delhi,2,24,F,false,2,false
PHD,2013,New delhi,2,25,M,false,3,true
Bachelors,2017,Bangalore,3,24,M,false,2,false
Bachelors,2017,Bangalore,3,26,F,false,4,false
Bachelors,2015,Bangalore,1,25,M,false,3,false
Bachelors,2016,Bangalore,3,26,F,false,4,false
PHD,2014,New delhi,3,28,M,false,2,true
Masters,2018,New delhi,3,27,F,false,5,true
Bachelors,2016,New delhi,3,27,F,false,5,false
Masters,2017,New delhi,2,25,M,false,3,true
Bachelors,2017,Bangalore,3,26,M,false,4,false
Bachelors,2016,New delhi,3,27,F,true,5,false
Bachelors,2017,Pune,2,25,F,false,3,true
Bachelors,2018,Pune,3,28,F,false,1,true
Bachelors,2014,Bangalore,3,25,F,false,3,true
Bachelors,2018,Pune,3,28,M,false,1,true
Bachelors,2017,Bangalore,1,26,F,false,4,false
Bachelors,2013,Bangalore,3,24,M,false,2,true
Bachelors,2012,New delhi,3,26,F,false,4,false
Bachelors,2012,Pune,3,25,M,false,3,false
Masters,2013,New delhi,2,24,M,false,2,true
Bachelors,2018,Pune,3,26,M,false,4,true
Bachelors,2016,New delhi,3,28,F,false,2,false
Bachelors,2016,Pune,3,26,M,false,4,false
Masters,2014,New delhi,3,24,M,false,2,false
Bachelors,2013,Bangalore,3,26,M,false,4,false
Bachelors,2014,Pune,2,26,F,false,4,true
Bachelors,2014,Pune,3,25,M,false,3,false
Bachelors,2013,Pune,3,27,M,false,5,false
Bachelors,2018,Bangalore,3,27,M,false,5,true
Bachelors,2015,Bangalore,3,25,F,false,3,true
Bachelors,2016,Pune,3,26,M,false,4,false
Bachelors,2015,Pune,2,27,F,false,5,true
Bachelors,2017,Bangalore,3,26,M,false,4,false
Masters,2017,Pune,2,26,F,false,4,false
Bachelors,2017,New delhi,3,27,F,true,5,false
Masters,2017,Pune,1,24,M,false,2,false
Masters,2017,New delhi,2,26,F,false,4,false
Bachelors,2015,Bangalore,3,27,M,true,5,false
Bachelors,2015,Bangalore,3,26,M,false,4,false
Masters,2017,Pune,2,24,M,false,2,true
Bachelors,2017,Bangalore,3,26,F,false,4,false
Bachelors,2014,Bangalore,3,26,M,false,4,false
Bachelors,2015,Bangalore,3,28,M,true,1,true
Masters,2017,New delhi,2,24,M,false,2,false
Bachelors,2013,Pune,2,25,F,false,3,true
Masters,2013,Bangalore,3,27,M,false,5,true
Bachelors,2017,Bangalore,3,27,M,false,5,false
Bachelors,2015,New delhi,2,28,F,true,2,true
Bachelors,2014,Pune,2,24,F,false,2,true
Bachelors,2016,Pune,2,27,F,false,5,true
Bachelors,2017,Bangalore,3,27,F,false,5,false
Bachelors,2016,Bangalore,3,26,M,false,4,false
Bachelors,2015,Pune,2,27,M,false,5,false
Bachelors,2015,Bangalore,3,26,M,false,4,false
Bachelors,2018,Bangalore,3,27,M,true,5,true
Bachelors,2016,Bangalore,3,24,M,false,2,false
Bachelors,2014,Bangalore,3,24,M,false,2,false
Bachelors,2013,New delhi,2,24,F,false,2,true
Bachelors,2012,Bangalore,3,26,F,false,4,false
Bachelors,2015,Pune,2,28,F,true,2,true
Bachelors,2018,Bangalore,3,26,M,false,4,true
Bachelors,2016,Bangalore,3,24,F,false,2,false
Masters,2017,Pune,3,24,M,false,2,true
Masters,2016,Pune,3,24,M,false,2,false
Bachelors,2013,Bangalore,3,28,M,true,1,true
Bachelors,2015,Bangalore,1,28,F,false,1,false
PHD,2018,Bangalore,3,24,F,false,2,true
Bachelors,2016,Bangalore,3,26,M,true,4,false
Bachelors,2013,Bangalore,3,27,M,false,5,false
Bachelors,2013,Bangalore,3,25,M,false,3,true
Masters,2016,New delhi,3,24,M,false,2,true
Bachelors,2017,New delhi,1,25,F,false,3,false
Bachelors,2013,Bangalore,3,28,M,false,3,false
Bachelors,2018,Bangalore,3,28,M,false,1,true
Bachelors,2017,Bangalore,3,24,M,false,2,false
Masters,2014,New delhi,3,24,M,false,2,true
PHD,2012,New delhi,3,24,M,false,2,false
Bachelors,2017,Bangalore,3,25,F,false,3,false
Masters,2014,New delhi,3,27,M,false,5,false
Bachelors,2015,Bangalore,3,27,F,false,5,false
Bachelors,2014,Pune,3,25,M,false,3,true
Bachelors,2012,Bangalore,3,28,M,false,3,false
Bachelors,2012,Bangalore,3,25,F,false,3,false
Bachelors,2015,Bangalore,3,24,F,false,2,false
Bachelors,2013,Pune,3,27,M,false,5,false
Bachelors,2013,Bangalore,3,26,F,false,4,false
Bachelors,2012,Pune,2,26,M,false,4,false
Masters,2017,Bangalore,3,28,F,false,3,true
Bachelors,2015,Bangalore,3,25,M,false,3,true
Bachelors,2012,Bangalore,3,28,F,false,2,false
Bachelors,2017,Pune,2,26,F,false,4,true
Bachelors,2012,Bangalore,3,27,F,false,5,false
Masters,2016,New delhi,3,28,M,false,1,false
Bachelors,2015,Pune,2,28,F,false,1,true
Masters,2017,Pune,3,24,M,false,2,true
Bachelors,2015,Pune,2,25,F,false,3,true
Bachelors,2014,Bangalore,3,24,M,false,2,false
Bachelors,2016,Bangalore,3,28,M,false,3,false
Bachelors,2016,New delhi,3,25,F,true,3,false
Masters,2015,New delhi,3,26,M,false,4,true
Masters,2015,New delhi,3,28,F,false,3,false
Bachelors,2013,New delhi,1,24,F,false,2,true
Bachelors,2014,Bangalore,3,24,M,false,2,false
Bachelors,2018,Bangalore,3,26,M,false,4,true
Bachelors,2013,Bangalore,3,26,M,false,4,false
Bachelors,2015,New delhi,3,25,F,false,3,true
Bachelors,2017,New delhi,3,28,M,false,2,false
Bachelors,2016,Pune,1,25,F,false,3,true
Masters,2013,New delhi,3,25,M,true,3,true
Bachelors,2017,Bangalore,3,24,F,false,2,false
Masters,2013,New delhi,3,25,F,false,3,true
Bachelors,2013,Bangalore,1,28,F,false,2,false
Masters,2014,Bangalore,3,27,F,false,5,true
Bachelors,2013,Bangalore,3,26,M,false,4,false
Bachelors,2016,Bangalore,3,25,M,false,3,false
Bachelors,2015,Pune,2,26,F,true,4,true
Bachelors,2017,New delhi,3,25,M,false,3,false
Bachelors,2013,Bangalore,3,26,M,false,4,false
Bachelors,2013,Pune,2,27,M,true,5,false
Bachelors,2015,Pune,2,25,F,false,3,true
Bachelors,2016,Bangalore,3,25,M,true,3,false
Bachelors,2017,Bangalore,3,25,M,false,3,true
Bachelors,2016,Pune,3,28,M,false,1,false
Bachelors,2018,Bangalore,3,24,M,false,2,true
Masters,2015,Pune,3,28,F,false,3,false
Bachelors,2017,Bangalore,3,26,M,false,4,false
Masters,2017,Pune,2,26,M,false,4,true
Bachelors,2017,New delhi,2,27,F,false,5,false
Bachelors,2013,Pune,2,26,F,false,4,true
Bachelors,2012,Bangalore,3,24,M,false,2,false
Bachelors,2013,New delhi,3,28,F,true,3,false
Masters,2015,Pune,2,24,F,false,2,false
Bachelors,2016,Bangalore,3,25,M,false,3,false
Masters,2017,New delhi,2,25,M,false,3,true
Bachelors,2016,Bangalore,3,26,M,false,4,false
Bachelors,2013,Bangalore,3,24,M,false,2,false
Bachelors,2012,Pune,2,25,M,false,3,true
Bachelors,2014,Bangalore,3,24,M,false,2,false
Bachelors,2017,Bangalore,3,27,F,false,5,true
Bachelors,2017,New delhi,3,27,F,false,5,false
Bachelors,2013,Pune,3,27,M,false,5,false
Bachelors,2015,Pune,2,24,F,true,2,true
Bachelors,2017,Bangalore,3,24,F,true,2,false
PHD,2015,New delhi,3,28,F,false,1,false
Bachelors,2017,Bangalore,3,27,M,false,5,false
Masters,2017,New delhi,2,28,F,false,2,false
Bachelors,2017,New delhi,2,25,F,false,3,false
Bachelors,2014,Pune,2,25,F,false,3,true
Bachelors,2016,New delhi,3,28,F,true,3,false
Bachelors,2015,Pune,2,27,F,false,5,true
Masters,2017,Pune,2,25,M,false,3,true
Masters,2017,Bangalore,2,25,F,true,3,true
Bachelors,2017,Bangalore,3,24,F,false,2,true
Bachelors,2013,Bangalore,3,26,F,false,4,false
Bachelors,2018,Bangalore,3,24,M,true,2,true
Bachelors,2016,New delhi,3,28,M,false,1,false
Masters,2017,New delhi,2,24,M,false,2,true
Bachelors,2017,Bangalore,3,25,M,false,3,false
Bachelors,2017,Bangalore,3,25,M,false,3,false
Bachelors,2017,Bangalore,3,24,M,false,2,true
Masters,2014,New delhi,3,25,F,false,3,true
Bachelors,2012,Bangalore,3,27,F,false,5,false
Bachelors,2012,New delhi,3,27,F,false,5,false
Bachelors,2017,Bangalore,3,28,M,false,2,true
Bachelors,2012,Bangalore,3,28,M,true,3,true
Bachelors,2012,Pune,3,28,F,false,2,false
Bachelors,2018,Bangalore,3,24,F,false,2,true
PHD,2016,New delhi,3,24,F,false,2,false
Masters,2017,New delhi,2,27,F,false,5,true
Masters,2013,New delhi,2,27,F,false,5,true
Bachelors,2015,Bangalore,3,26,F,false,4,false
Masters,2015,New delhi,3,28,F,false,1,true
Bachelors,2014,Bangalore,3,27,M,false,5,false
Bachelors,2013,New delhi,3,25,F,false,3,false
Bachelors,2015,Bangalore,3,26,F,false,4,true
Bachelors,2012,Pune,3,24,M,false,2,false
Bachelors,2012,Bangalore,3,26,F,false,4,false
Masters,2015,Pune,2,25,F,false,3,true
Bachelors,2013,New delhi,3,24,M,false,2,false
Masters,2017,New delhi,2,27,F,false,5,false
Masters,2017,Pune,2,26,M,false,4,false
Bachelors,2014,Pune,3,27,M,false,5,false
Bachelors,2018,Bangalore,3,25,M,false,3,true
Bachelors,2014,Bangalore,3,25,F,false,3,false
Bachelors,2013,Pune,2,27,F,false,5,true
Bachelors,2015,Pune,3,26,M,false,4,false
Bachelors,2017,Pune,2,24,M,false,2,true
Masters,2017,New delhi,2,26,M,false,4,true
Bachelors,2013,Pune,2,25,M,true,3,true
Masters,2017,New delhi,2,25,F,false,3,true
Bachelors,2013,Pune,3,26,F,true,4,false
Bachelors,2014,Pune,3,28,M,false,2,false
Bachelors,2016,New delhi,3,27,F,false,5,false
Bachelors,2017,New delhi,2,28,M,false,1,false
Masters,2014,New delhi,3,27,M,false,5,false
Bachelors,2014,New delhi,3,28,F,false,1,false
Bachelors,2015,Bangalore,3,27,M,false,5,true
Bachelors,2015,Bangalore,3,24,M,false,2,true
Bachelors,2018,Bangalore,3,24,M,false,2,true
Bachelors,2013,Pune,3,26,M,false,4,false
Bachelors,2012,Bangalore,3,28,F,false,2,false
Masters,2017,Pune,2,26,M,false,4,false
Masters,2017,New delhi,2,25,M,false,3,true
Bachelors,2016,New delhi,3,27,F,false,5,false
Bachelors,2012,Bangalore,3,26,M,false,4,false
Bachelors,2015,Pune,3,25,M,false,3,false
Bachelors,2012,New delhi,3,26,F,true,4,false
Masters,2014,Bangalore,3,27,M,false,5,true
Masters,2017,New delhi,2,26,M,false,4,false
Masters,2012,New delhi,3,26,M,false,4,true
Bachelors,2015,Pune,2,26,F,false,4,true
Masters,2014,New delhi,3,25,M,false,3,false
Bachelors,2015,Bangalore,3,28,M,true,2,false
Masters,2012,Pune,3,27,M,false,5,true
Bachelors,2017,Bangalore,2,27,M,false,5,false
Bachelors,2016,Bangalore,3,24,M,false,2,false
Bachelors,2017,Bangalore,3,27,M,false,5,false
Bachelors,2014,Bangalore,3,26,M,false,4,true
Bachelors,2017,Bangalore,3,24,F,false,2,false
Bachelors,2017,Bangalore,3,28,M,false,1,false
Bachelors,2014,Bangalore,3,26,M,false,4,true
Bachelors,2018,Bangalore,3,28,F,false,3,true
Bachelors,2014,New delhi,3,24,F,false,2,false
Bachelors,2017,Bangalore,1,27,M,false,5,false
Bachelors,2015,New delhi,3,24,F,false,2,false
Bachelors,2017,Bangalore,3,27,M,false,5,false
Bachelors,2017,Pune,3,28,M,false,3,false
Bachelors,2014,Bangalore,3,25,M,false,3,false
Bachelors,2017,Bangalore,3,25,F,false,3,false
Bachelors,2018,Bangalore,3,25,M,false,3,true
Bachelors,2013,Bangalore,3,28,F,false,3,false
Bachelors,2017,New delhi,3,27,M,false,5,false
Bachelors,2013,Bangalore,3,27,M,false,5,false
Masters,2017,New delhi,2,26,F,false,4,true
Bachelors,2014,Bangalore,3,24,M,false,2,false
Bachelors,2017,Pune,3,27,M,false,5,false
Bachelors,2012,Pune,3,27,M,false,5,false
Bachelors,2017,Pune,3,24,M,false,2,false
Bachelors,2014,Bangalore,3,25,M,false,3,false
Bachelors,2014,Bangalore,3,28,M,false,3,false
Bachelors,2018,Bangalore,3,26,M,false,4,true
Masters,2017,Bangalore,3,28,M,false,1,true
Bachelors,2018,Bangalore,3,27,M,true,5,true
Bachelors,2017,Bangalore,3,28,M,true,1,false
Bachelors,2016,Bangalore,3,25,M,false,3,false
Bachelors,2013,Pune,3,24,F,false,2,false
Bachelors,2018,New delhi,3,25,F,false,3,true
Bachelors,2014,Bangalore,3,24,F,false,2,false
Bachelors,2012,Bangalore,3,26,M,false,4,false
Masters,2013,New delhi,1,24,F,false,2,false
Masters,2013,New delhi,1,24,M,true,2,true
Bachelors,2014,Bangalore,3,26,M,false,4,false
Bachelors,2017,Bangalore,3,27,M,false,5,false
Bachelors,2017,New delhi,2,25,M,false,3,false
Bachelors,2015,Bangalore,3,28,F,false,1,false
Bachelors,2014,Bangalore,3,24,M,false,2,false
PHD,2018,New delhi,3,24,F,false,2,true
Bachelors,2015,Pune,3,28,M,false,1,false
Bachelors,2015,Bangalore,3,26,M,false,4,false
PHD,2015,Pune,2,28,F,false,1,false
Bachelors,2018,Bangalore,3,25,M,true,3,true
Bachelors,2016,Bangalore,3,26,M,false,4,false
Bachelors,2015,Bangalore,3,27,F,false,5,true
Bachelors,2017,Pune,3,24,M,false,2,false
Bachelors,2014,Bangalore,3,27,M,false,5,false
Masters,2012,New delhi,3,28,M,false,2,false
Bachelors,2012,Bangalore,3,28,M,false,3,false
Bachelors,2012,Pune,2,27,F,false,5,true
Bachelors,2012,New delhi,2,27,F,false,5,true
Masters,2012,Bangalore,3,27,M,false,5,true
Bachelors,2018,Bangalore,3,25,F,false,3,true
Masters,2018,Pune,3,27,M,false,5,true
Masters,2017,New delhi,2,28,M,false,2,false
Bachelors,2013,Bangalore,3,27,M,false,5,false
Masters,2017,Bangalore,2,28,M,true,2,true
Bachelors,2017,Pune,3,27,M,false,5,false
Bachelors,2017,Pune,3,28,F,false,1,false
Bachelors,2016,Bangalore,3,28,M,false,3,false
Bachelors,2014,New delhi,3,26,F,false,4,false
Bachelors,2018,Bangalore,3,25,M,false,3,true
Bachelors,2017,New delhi,3,26,F,false,4,false
Bachelors,2015,Pune,2,26,F,false,4,true
Bachelors,2017,New delhi,3,26,M,false,4,false
Bachelors,2012,Bangalore,3,25,F,true,3,false
Bachelors,2017,Bangalore,3,25,M,true,3,false
Bachelors,2013,Bangalore,3,28,F,false,1,true
Bachelors,2013,Pune,3,24,F,false,2,true
Bachelors,2014,Bangalore,3,25,M,false,3,false
Masters,2017,New delhi,3,25,M,false,3,true
Bachelors,2015,Pune,2,27,F,false,5,true
Masters,2017,Pune,2,28,M,false,3,false
Masters,2017,New delhi,3,26,M,false,4,false
Masters,2017,Pune,2,24,F,false,2,false
Masters,2015,Pune,1,26,F,false,4,false
Masters,2013,Pune,3,26,M,false,4,false
Bachelors,2015,Bangalore,3,26,M,false,4,false
Bachelors,2017,Pune,3,24,M,false,2,false
PHD,2016,Bangalore,3,27,M,false,5,false
Bachelors,2018,Bangalore,3,24,M,false,2,true
Bachelors,2014,Pune,3,25,M,false,3,false
Bachelors,2012,Bangalore,3,26,M,false,4,false
Bachelors,2017,Bangalore,3,28,M,false,3,false
Bachelors,2014,Pune,3,25,M,false,3,false
Masters,2018,New delhi,3,25,F,false,3,true
Bachelors,2013,Pune,2,25,F,false,3,true
PHD,2013,New delhi,3,26,M,false,4,false
Bachelors,2015,New delhi,3,28,F,false,3,false
Bachelors,2017,Bangalore,3,24,M,false,2,false
Masters,2018,New delhi,1,26,F,false,4,true
Bachelors,2013,Pune,2,24,F,false,2,true
Bachelors,2018,Bangalore,3,24,M,false,2,true
PHD,2016,Pune,1,25,F,false,3,true
Bachelors,2014,Pune,3,26,M,false,4,true
Masters,2015,Pune,1,27,F,false,5,false
Bachelors,2013,Pune,3,28,F,false,2,true
Bachelors,2016,Bangalore,1,27,F,false,5,false
Bachelors,2014,New delhi,3,24,M,false,2,false
Bachelors,2016,Bangalore,3,26,M,true,4,false
Bachelors,2015,Pune,3,25,F,false,3,true
Bachelors,2013,Bangalore,3,24,M,false,2,false
Bachelors,2015,Bangalore,3,25,F,false,3,false
Bachelors,2015,Bangalore,3,26,M,false,4,false
Bachelors,2016,Bangalore,3,26,M,false,4,false
Bachelors,2013,Pune,3,26,M,false,4,false
Masters,2016,Bangalore,3,26,F,false,4,true
Bachelors,2018,Bangalore,3,27,F,false,5,true
Bachelors,2017,Bangalore,3,24,F,false,2,false
Bachelors,2014,New delhi,3,24,F,false,2,false
Bachelors,2013,Pune,3,26,M,true,4,false
Bachelors,2014,Bangalore,3,26,M,false,4,false
Bachelors,2014,Bangalore,3,24,M,false,2,false
Bachelors,2012,Bangalore,3,26,M,false,4,false
Bachelors,2014,Pune,2,26,F,false,4,true
Bachelors,2016,New delhi,3,28,F,false,5,false
Bachelors,2015,Bangalore,3,28,M,false,5,false
Bachelors,2012,Pune,2,26,F,false,4,true
Bachelors,2013,New delhi,3,26,F,false,4,false
Bachelors,2013,Pune,3,24,M,false,2,false
Masters,2017,New delhi,3,28,F,false,3,false
Bachelors,2012,New delhi,3,27,F,false,5,false
Bachelors,2017,Bangalore,3,25,M,false,3,false
Bachelors,2012,New delhi,3,24,F,false,2,true
Masters,2015,Pune,1,24,M,false,2,false
Masters,2013,New delhi,3,27,M,false,5,true
Bachelors,2017,New delhi,3,24,F,false,2,true
